Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat(%),VSpd(m/s),Alt(m),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-12-22,08:39:59.950,-84,0,100,11,0,4,10,-96,96,3,7.8,2.9,1069,87,0.6,92.2,-35.524377 149.065648,43.5,205.00,682,12,0,-21,-1024,-61,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1481,1486,988,1500,2012,988,1471,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:00.450,-87,0,100,12,0,4,10,-99,96,0,7.8,2.9,1069,87,0.6,92.7,-35.524377 149.065648,43.5,205.00,682,12,1,-15,-1024,-14,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1486,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:00.950,-94,0,100,9,0,4,10,-104,96,-4,7.8,2.9,1069,87,0.6,92.7,-35.524377 149.065648,43.5,205.00,682,12,1,-155,-1024,1001,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1281,1473,988,1500,2012,988,1275,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:01.450,-94,0,100,9,0,4,10,-103,96,-3,7.8,2.9,1069,87,0.6,92.7,-35.524505 149.065565,32.7,204.60,683,12,0,-47,-1024,529,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1430,1484,988,1500,2012,988,1421,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:01.950,-92,0,100,8,0,4,10,-93,96,6,7.8,2.9,1071,87,0.6,92.7,-35.524505 149.065565,32.7,204.60,683,12,1,-462,-1024,-11,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1419,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:02.470,-86,0,100,12,0,4,10,-92,100,7,7.8,2.9,1071,87,-3.4,92.7,-35.524505 149.065565,32.7,204.60,683,12,0,-76,-1024,-8,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1481,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:02.950,-85,0,100,13,0,4,10,-94,100,6,7.8,2.9,1071,87,-3.4,86.8,-35.524505 149.065565,32.7,204.60,683,12,-305,-60,-1008,-7,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1483,996,1476,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:03.470,-87,0,100,12,0,4,10,-97,100,3,7.8,2.9,1071,87,-3.4,86.8,-35.524505 149.065565,32.7,204.60,683,12,-1023,-57,-1024,-4,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1483,988,990,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:03.950,-87,0,100,12,0,4,10,-96,100,3,7.8,2.9,1071,87,-3.4,86.8,-35.524945 149.065596,47.5,174.10,677,12,-883,-16,-1024,-13,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1486,988,1203,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:04.450,-87,0,100,12,0,4,10,-98,100,1,7.8,2.9,1071,87,-3.4,86.8,-35.524945 149.065596,47.5,174.10,677,12,-172,-14,-1024,-8,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1486,988,1494,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:04.950,-89,0,100,10,0,4,10,-97,100,2,7.8,2.9,1074,87,-3.4,86.8,-35.524945 149.065596,47.5,174.10,677,12,-961,-15,-1024,-8,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1486,988,1101,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:05.450,-90,0,100,10,0,4,10,-98,100,0,7.8,2.9,1074,87,2.1,86.8,-35.524945 149.065596,47.5,174.10,677,12,-1024,-19,-1024,-10,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1486,988,988,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:05.950,-90,0,100,10,0,4,10,-97,100,1,7.8,2.9,1074,87,2.1,90.8,-35.524945 149.065596,47.5,174.10,677,12,-1024,105,-1024,1010,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1277,1497,988,988,2012,988,1270,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:06.450,-91,0,100,10,0,4,10,-98,100,1,7.8,2.9,1074,87,2.1,90.8,-35.524945 149.065596,47.5,174.10,677,12,-1024,0,-1024,1010,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1277,1488,988,988,2012,988,1270,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:06.950,-88,0,100,11,0,4,10,-95,96,4,7.8,2.9,1074,87,2.1,90.8,-35.524945 149.065596,47.5,174.10,677,12,-1024,-8,-1024,1010,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1277,1487,988,988,2012,988,1270,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:07.460,-87,0,100,12,0,4,10,-96,96,2,7.8,2.9,1074,87,2.1,90.8,-35.525105 149.065606,32.9,173.10,681,12,-1024,-233,-1024,964,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1299,1464,988,988,2012,988,1292,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:07.950,-87,0,100,12,0,4,10,-97,96,3,7.8,2.9,1077,87,2.1,90.8,-35.525105 149.065606,32.9,173.10,681,12,-1024,-17,-1024,874,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1336,1486,988,988,2012,988,1329,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:08.450,-88,0,100,12,0,4,10,-97,96,2,7.8,2.9,1077,87,-5.2,90.8,-35.525105 149.065606,32.9,173.10,681,12,-1024,-16,-1024,941,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1309,1486,988,988,2012,988,1302,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:08.950,-88,0,100,11,0,4,10,-100,96,2,7.8,2.9,1077,87,-5.2,90.8,-35.525105 149.065606,32.9,173.10,681,12,-860,-8,-1024,895,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1328,1487,988,1228,2012,988,1321,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:09.450,-89,0,100,10,0,4,10,-96,96,3,7.8,2.9,1077,87,-5.2,80.4,-35.525105 149.065606,32.9,173.10,681,12,-1024,-8,-1024,913,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1320,1487,988,988,2012,988,1314,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:09.950,-87,0,100,13,0,4,10,-95,96,4,7.8,2.9,1077,87,-5.2,80.4,-35.525105 149.065606,32.9,173.10,681,12,-1024,-2,-1024,1015,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1274,1487,988,988,2012,988,1268,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:10.450,-88,0,100,12,0,4,10,-98,96,1,7.8,2.9,1077,87,-5.2,80.4,-35.525405 149.065961,63.8,106.70,670,12,-1024,-134,-1024,775,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1371,1475,988,988,2012,988,1363,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:10.950,-88,0,100,12,0,4,10,-103,96,-3,7.8,2.9,1079,87,-5.2,80.4,-35.525405 149.065961,63.8,106.70,670,12,88,-16,-1024,843,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1348,1486,988,1500,2012,988,1340,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:11.450,-95,0,98,6,0,4,10,-105,96,-5,7.8,2.9,1079,87,-5.2,80.4,-35.525405 149.065961,63.8,106.70,670,12,1,-455,-1024,-177,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1488,1421,988,1500,2012,988,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:11.950,-93,0,98,7,0,4,10,-98,92,0,7.8,2.9,1079,87,2.3,80.4,-35.525405 149.065961,63.8,106.70,670,12,1,-307,-1024,-913,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1614,1453,988,1500,2012,988,1622,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:12.460,-91,0,100,10,0,4,10,-97,92,1,7.8,2.9,1079,87,2.3,83.6,-35.525405 149.065961,63.8,106.70,670,12,1,-123,-1024,-884,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1603,1477,988,1500,2012,988,1611,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:12.950,-91,0,100,10,0,4,10,-95,92,4,7.8,2.9,1079,87,2.3,83.6,-35.525405 149.065961,63.8,106.70,670,12,1,970,-1024,682,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1397,1870,988,1500,2012,988,1389,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:13.450,-90,0,100,11,0,4,10,-101,92,-2,7.8,2.9,1079,87,2.3,83.6,-35.525292 149.066461,33.5,34.10,675,12,1,364,-1024,408,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1449,1511,988,1500,2012,988,1440,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:13.950,-92,0,100,10,0,4,10,-98,92,0,7.8,2.9,1082,87,2.3,83.6,-35.525292 149.066461,33.5,34.10,675,12,1,-870,-1024,-70,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1482,1180,988,1500,2012,988,1472,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:14.450,-96,0,97,5,0,4,10,-107,92,-6,7.8,2.9,1082,87,2.3,83.6,-35.525292 149.066461,33.5,34.10,675,12,1,-670,-1024,0,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1478,1338,988,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:14.950,-94,0,93,7,0,4,10,-103,96,-3,7.8,2.9,1082,87,-4.6,83.6,-35.525292 149.066461,33.5,34.10,675,12,1,-207,-1024,331,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1456,1467,988,1500,2012,988,1446,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:15.450,-94,0,93,7,0,4,10,-103,96,-3,7.8,2.9,1082,87,-4.6,79.1,-35.525292 149.066461,33.5,34.10,675,12,1,56,-1024,1024,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1269,1493,988,1500,2012,988,1263,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:15.950,-92,0,99,8,0,4,10,-92,96,6,7.8,2.9,1082,87,-4.6,79.1,-35.525292 149.066461,33.5,34.10,675,12,1,67,-1024,1024,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1269,1494,988,1500,2012,988,1263,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:16.450,-85,0,99,12,0,4,10,-92,96,7,7.8,2.9,1082,87,-4.6,79.1,-35.525078 149.066469,32.7,-317.76,670,12,1,8,-1024,1023,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1270,1489,988,1500,2012,988,1264,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:16.950,-88,0,100,12,0,4,10,-98,96,0,7.8,2.9,1084,87,-4.6,79.1,-35.525078 149.066469,32.7,-317.76,670,12,1,976,-1024,983,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1289,1879,988,1500,2012,988,1283,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:17.460,-88,0,100,12,0,4,10,-100,96,0,7.8,2.9,1084,87,1.2,79.1,-35.525078 149.066469,32.7,-317.76,670,12,1,771,-1024,991,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1286,1666,988,1500,2012,988,1279,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:17.950,-92,0,100,9,0,4,10,-97,96,2,7.8,2.9,1084,87,1.2,79.1,-35.525078 149.066469,32.7,-317.76,670,12,1,-1024,-1024,-227,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1491,988,988,1500,2012,988,1481,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:18.450,-94,0,96,9,0,4,10,-100,96,2,7.8,2.9,1084,87,1.2,81.6,-35.525078 149.066469,32.7,-317.76,670,12,1,-17,-1024,239,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1464,1486,988,1500,2012,988,1454,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:18.950,-93,0,96,8,0,4,10,-97,96,-6,7.8,2.9,1084,87,1.2,81.6,-35.524950 149.066397,19.8,-304.56,671,12,2,-3,-1024,219,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1466,1487,988,1500,2012,988,1456,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:19.450,-93,0,96,8,0,4,10,-106,96,-6,7.8,2.9,1084,87,1.2,81.6,-35.524950 149.066397,19.8,-304.56,671,12,1,-13,-1024,-5,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:19.950,-95,0,100,7,0,4,10,-103,100,-3,7.8,2.9,1087,87,1.2,81.6,-35.524950 149.066397,19.8,-304.56,671,12,1,621,-1024,20,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1477,1586,988,1500,2012,988,1467,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:20.450,-95,0,100,7,0,4,10,-99,100,-3,7.8,2.9,1087,87,-0.7,81.6,-35.524950 149.066397,19.8,-304.56,671,12,1,664,-1024,39,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1476,1605,988,1500,2012,988,1466,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:20.950,-95,0,100,7,0,4,10,-100,100,-5,7.8,2.9,1087,87,-0.7,81.6,-35.524950 149.066397,19.8,-304.56,671,12,2,692,-1024,29,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1477,1619,988,1500,2012,988,1467,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:21.450,-95,0,100,5,0,4,10,-99,96,0,7.8,2.9,1087,87,-0.7,72.3,-35.524950 149.066397,19.8,-304.56,671,12,1,683,-1024,39,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1476,1614,988,1500,2012,988,1466,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:21.950,-88,0,100,12,0,4,10,-94,96,5,7.8,2.9,1087,87,-0.7,72.3,-35.524950 149.066397,19.8,-304.56,671,12,1,-157,-1024,-997,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1652,1473,988,1500,2012,988,1659,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:22.460,-88,0,100,12,0,4,10,-96,96,3,7.8,2.9,1087,87,-0.7,72.3,-35.524701 149.066624,37.0,54.60,664,12,1,-8,-1024,-30,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1480,1487,988,1500,2012,988,1470,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:22.950,-90,0,100,11,0,4,10,-106,96,-6,7.8,2.9,1090,87,-0.7,72.3,-35.524701 149.066624,37.0,54.60,664,12,1,3,-1024,-178,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1488,1488,988,1500,2012,988,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:23.450,-90,0,100,11,0,4,25,-106,96,-6,7.8,2.9,1090,87,-0.7,72.3,-35.524701 149.066624,37.0,54.60,664,12,1,-10,-1024,-6,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:23.950,-89,0,100,10,0,4,10,-100,92,0,7.8,2.9,1090,87,-2.8,72.3,-35.524701 149.066624,37.0,54.60,664,12,1,34,-1024,-156,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1487,1491,988,1500,2012,988,1477,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:24.450,-89,0,100,10,0,4,10,-97,92,1,7.8,2.9,1090,87,-2.8,66.4,-35.524701 149.066624,37.0,54.60,664,12,2,184,-1024,-382,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1500,1500,988,1500,2012,988,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:24.950,-91,0,100,9,0,4,10,-96,92,2,7.8,2.9,1090,87,-2.8,66.4,-35.524701 149.066624,37.0,54.60,664,12,1,73,-1024,934,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1312,1495,988,1500,2012,988,1305,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:25.450,-91,0,100,9,0,4,25,-96,92,2,7.8,2.9,1090,87,-2.8,66.4,-35.524701 149.066624,37.0,54.60,664,12,2,-14,-1024,522,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1431,1486,988,1500,2012,988,1422,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:25.950,-82,0,100,12,0,4,25,-97,84,1,7.8,2.9,1090,87,-2.8,66.4,-35.524701 149.066624,37.0,54.60,664,12,1,-406,-1024,-684,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1538,1433,988,1500,2012,988,1548,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:26.450,-82,0,100,12,0,4,25,-93,84,6,7.8,2.9,1090,87,-2.8,66.4,-35.524510 149.066919,41.1,34.80,657,12,2,46,-1024,-222,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1491,1492,988,1500,2012,988,1481,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:26.950,-82,0,100,13,0,4,10,-94,84,6,7.8,2.9,1093,87,-2.8,66.4,-35.524510 149.066919,41.1,34.80,657,12,1,491,-1024,-155,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1487,1541,988,1500,2012,988,1476,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:27.460,-85,0,100,12,0,4,10,-95,84,4,7.8,2.9,1093,87,-0.2,66.4,-35.524510 149.066919,41.1,34.80,657,12,1,301,-1024,-150,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1486,1501,988,1500,2012,988,1476,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:27.950,-86,0,100,12,0,4,10,-98,84,0,7.8,2.9,1093,87,-0.2,65.6,-35.524510 149.066919,41.1,34.80,657,12,1,324,-1024,-123,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1485,1504,988,1500,2012,988,1475,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:28.450,-87,0,100,11,0,4,10,-97,84,1,7.8,2.9,1093,87,-0.2,65.6,-35.524510 149.066919,41.1,34.80,657,12,1,458,-1024,-110,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1484,1532,988,1500,2012,988,1474,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:28.950,-87,0,100,11,0,4,10,-95,84,4,7.8,2.9,1093,87,-0.2,65.6,-35.524194 149.067061,32.5,18.10,657,12,1,395,-1024,-127,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1485,1517,988,1500,2012,988,1475,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:40:29.450,-88,0,100,12,0,4,10,-96,88,3,7.8,2.9,1093,87,-0.2,65.6,-35.524194 149.067061,32.5,18.10,657,12,2,224,-1024,-199,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1489,1500,988,1500,2012,988,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
